dataset,algorithm,platformId,runId,NetIn,NetOut,node,time,phase
DGS,DT-maxDepth-15-maxBins-32,1,2,198727374057855,355540698217572,1,04/20/21 13 2021 16:13:11. 405,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727387074366,355540718692829,1,04/20/21 13 2021 16:13:12. 421,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421391,60580652163,1,04/20/21 13 2021 16:13:09. 597,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421486,60580652453,1,04/20/21 13 2021 16:13:10. 622,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421675,60580653249,1,04/20/21 13 2021 16:13:11. 648,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421770,60580653539,1,04/20/21 13 2021 16:13:12. 673,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727346544132,355540655748028,2,04/20/21 13 2021 16:13:09. 366,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727369620420,355540691966803,2,04/20/21 13 2021 16:13:10. 391,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727374057855,355540698217572,2,04/20/21 13 2021 16:13:11. 405,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727387074366,355540718692829,2,04/20/21 13 2021 16:13:12. 421,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421391,60580652163,2,04/20/21 13 2021 16:13:09. 597,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421486,60580652453,2,04/20/21 13 2021 16:13:10. 622,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421675,60580653249,2,04/20/21 13 2021 16:13:11. 648,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421770,60580653539,2,04/20/21 13 2021 16:13:12. 673,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1904488293192,61228846261,2,04/20/21 13 2021 16:13:09. 880,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1904488293287,61228846552,2,04/20/21 13 2021 16:13:10. 907,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1904488293382,61228846843,2,04/20/21 13 2021 16:13:11. 933,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1904488293571,61228847641,2,04/20/21 13 2021 16:13:12. 959,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727346544132,355540655748028,3,04/20/21 13 2021 16:13:09. 366,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727369620420,355540691966803,3,04/20/21 13 2021 16:13:10. 391,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727374057855,355540698217572,3,04/20/21 13 2021 16:13:11. 405,train
DGS,DT-maxDepth-15-maxBins-32,1,2,198727387074366,355540718692829,3,04/20/21 13 2021 16:13:12. 421,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421391,60580652163,3,04/20/21 13 2021 16:13:09. 597,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421486,60580652453,3,04/20/21 13 2021 16:13:10. 622,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421675,60580653249,3,04/20/21 13 2021 16:13:11. 648,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1913726421770,60580653539,3,04/20/21 13 2021 16:13:12. 673,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1904488293192,61228846261,3,04/20/21 13 2021 16:13:09. 880,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1904488293287,61228846552,3,04/20/21 13 2021 16:13:10. 907,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1904488293382,61228846843,3,04/20/21 13 2021 16:13:11. 933,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1904488293571,61228847641,3,04/20/21 13 2021 16:13:12. 959,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1923037238363,58336480407,3,04/20/21 13 2021 16:13:09. 242,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1923050422328,58336504824,3,04/20/21 13 2021 16:13:10. 260,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1923055315279,58339220574,3,04/20/21 13 2021 16:13:11. 283,train
DGS,DT-maxDepth-15-maxBins-32,1,2,1923063056916,58339545199,3,04/20/21 13 2021 16:13:12. 310,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727523538185,355541161449999,0,04/20/21 13 2021 16:13:36. 895,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727535226906,355541189220136,0,04/20/21 13 2021 16:13:37. 909,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727545472743,355541208874382,0,04/20/21 13 2021 16:13:38. 923,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727547609780,355541215781849,0,04/20/21 13 2021 16:13:39. 973,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727552015378,355541225078688,0,04/20/21 13 2021 16:13:40. 988,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727523538185,355541161449999,1,04/20/21 13 2021 16:13:36. 895,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727535226906,355541189220136,1,04/20/21 13 2021 16:13:37. 909,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727545472743,355541208874382,1,04/20/21 13 2021 16:13:38. 923,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727547609780,355541215781849,1,04/20/21 13 2021 16:13:39. 973,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727552015378,355541225078688,1,04/20/21 13 2021 16:13:40. 988,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913769293257,60580949567,1,04/20/21 13 2021 16:13:36. 170,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913776733767,60581056232,1,04/20/21 13 2021 16:13:37. 182,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913784958498,60583157600,1,04/20/21 13 2021 16:13:38. 201,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913791256948,60584294796,1,04/20/21 13 2021 16:13:39. 214,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913793768632,60585742294,1,04/20/21 13 2021 16:13:40. 233,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727523538185,355541161449999,2,04/20/21 13 2021 16:13:36. 895,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727535226906,355541189220136,2,04/20/21 13 2021 16:13:37. 909,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727545472743,355541208874382,2,04/20/21 13 2021 16:13:38. 923,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727547609780,355541215781849,2,04/20/21 13 2021 16:13:39. 973,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727552015378,355541225078688,2,04/20/21 13 2021 16:13:40. 988,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913769293257,60580949567,2,04/20/21 13 2021 16:13:36. 170,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913776733767,60581056232,2,04/20/21 13 2021 16:13:37. 182,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913784958498,60583157600,2,04/20/21 13 2021 16:13:38. 201,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913791256948,60584294796,2,04/20/21 13 2021 16:13:39. 214,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913793768632,60585742294,2,04/20/21 13 2021 16:13:40. 233,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904531274790,61229086410,2,04/20/21 13 2021 16:13:36. 522,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904544599589,61229119475,2,04/20/21 13 2021 16:13:37. 548,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904546989067,61232319382,2,04/20/21 13 2021 16:13:38. 569,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904548875892,61232544231,2,04/20/21 13 2021 16:13:39. 590,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904552128120,61234400668,2,04/20/21 13 2021 16:13:40. 604,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727523538185,355541161449999,3,04/20/21 13 2021 16:13:36. 895,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727535226906,355541189220136,3,04/20/21 13 2021 16:13:37. 909,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727545472743,355541208874382,3,04/20/21 13 2021 16:13:38. 923,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727547609780,355541215781849,3,04/20/21 13 2021 16:13:39. 973,train
DGS,DT-maxDepth-15-maxBins-32,2,0,198727552015378,355541225078688,3,04/20/21 13 2021 16:13:40. 988,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913769293257,60580949567,3,04/20/21 13 2021 16:13:36. 170,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913776733767,60581056232,3,04/20/21 13 2021 16:13:37. 182,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913784958498,60583157600,3,04/20/21 13 2021 16:13:38. 201,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913791256948,60584294796,3,04/20/21 13 2021 16:13:39. 214,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1913793768632,60585742294,3,04/20/21 13 2021 16:13:40. 233,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904531274790,61229086410,3,04/20/21 13 2021 16:13:36. 522,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904544599589,61229119475,3,04/20/21 13 2021 16:13:37. 548,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904546989067,61232319382,3,04/20/21 13 2021 16:13:38. 569,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904548875892,61232544231,3,04/20/21 13 2021 16:13:39. 590,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1904552128120,61234400668,3,04/20/21 13 2021 16:13:40. 604,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1923277571716,58342238182,3,04/20/21 13 2021 16:13:36. 963,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1923279009133,58342970337,3,04/20/21 13 2021 16:13:37. 998,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1923285572253,58343224980,3,04/20/21 13 2021 16:13:39. 028,train
DGS,DT-maxDepth-15-maxBins-32,2,0,1923287948773,58344182731,3,04/20/21 13 2021 16:13:40. 046,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727671823686,355541666676314,0,04/20/21 14 2021 16:14:02. 385,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727683188207,355541693504774,0,04/20/21 14 2021 16:14:03. 399,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727693242647,355541718551279,0,04/20/21 14 2021 16:14:04. 417,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727701442705,355541743684204,0,04/20/21 14 2021 16:14:05. 440,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727703833358,355541749263607,0,04/20/21 14 2021 16:14:06. 500,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727671823686,355541666676314,1,04/20/21 14 2021 16:14:02. 385,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727683188207,355541693504774,1,04/20/21 14 2021 16:14:03. 399,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727693242647,355541718551279,1,04/20/21 14 2021 16:14:04. 417,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727701442705,355541743684204,1,04/20/21 14 2021 16:14:05. 440,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727703833358,355541749263607,1,04/20/21 14 2021 16:14:06. 500,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913914329022,60588165961,1,04/20/21 14 2021 16:14:02. 692,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913922431301,60588200087,1,04/20/21 14 2021 16:14:03. 708,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913922450664,60589154871,1,04/20/21 14 2021 16:14:04. 733,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913924202077,60589274447,1,04/20/21 14 2021 16:14:05. 762,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913926815472,60590630710,1,04/20/21 14 2021 16:14:06. 781,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727671823686,355541666676314,2,04/20/21 14 2021 16:14:02. 385,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727683188207,355541693504774,2,04/20/21 14 2021 16:14:03. 399,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727693242647,355541718551279,2,04/20/21 14 2021 16:14:04. 417,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727701442705,355541743684204,2,04/20/21 14 2021 16:14:05. 440,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727703833358,355541749263607,2,04/20/21 14 2021 16:14:06. 500,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913914329022,60588165961,2,04/20/21 14 2021 16:14:02. 692,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913922431301,60588200087,2,04/20/21 14 2021 16:14:03. 708,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913922450664,60589154871,2,04/20/21 14 2021 16:14:04. 733,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913924202077,60589274447,2,04/20/21 14 2021 16:14:05. 762,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913926815472,60590630710,2,04/20/21 14 2021 16:14:06. 781,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1904660807080,61235592222,2,04/20/21 14 2021 16:14:02. 038,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1904662120644,61235604229,2,04/20/21 14 2021 16:14:03. 058,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1904669417278,61235619846,2,04/20/21 14 2021 16:14:04. 071,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1904679651713,61237746965,2,04/20/21 14 2021 16:14:05. 083,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1904682843561,61238099548,2,04/20/21 14 2021 16:14:06. 102,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727671823686,355541666676314,3,04/20/21 14 2021 16:14:02. 385,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727683188207,355541693504774,3,04/20/21 14 2021 16:14:03. 399,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727693242647,355541718551279,3,04/20/21 14 2021 16:14:04. 417,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727701442705,355541743684204,3,04/20/21 14 2021 16:14:05. 440,train
DGS,DT-maxDepth-15-maxBins-32,2,1,198727703833358,355541749263607,3,04/20/21 14 2021 16:14:06. 500,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913914329022,60588165961,3,04/20/21 14 2021 16:14:02. 692,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913922431301,60588200087,3,04/20/21 14 2021 16:14:03. 708,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913922450664,60589154871,3,04/20/21 14 2021 16:14:04. 733,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913924202077,60589274447,3,04/20/21 14 2021 16:14:05. 762,train
DGS,DT-maxDepth-15-maxBins-32,2,1,1913926815472,60590630710,3,04/20/21 14 2021 16:14:06. 781,train
