dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DGS,LR-tol-0.1,0,2,65451544,8287188,3,2,train
DGS,LR-tol-0.1,0,2,65451544,8582852,3,1,train
DGS,LR-tol-0.1,0,2,65451544,8856188,3,0,train
DGS,LR-tol-0.1,0,1,65451544,7742184,3,3,train
DGS,LR-tol-0.1,0,1,65451544,8324308,3,2,train
DGS,LR-tol-0.1,0,1,65451544,8600036,3,1,train
DGS,LR-tol-0.1,0,1,65451544,8873872,3,0,train
DGS,LR-tol-0.1,0,0,65451544,7711084,3,3,train
DGS,LR-tol-0.1,0,0,65451544,8318776,3,2,train
DGS,LR-maxIter-10,0,0,65451572,6997020,0,2,train
DGS,LR-tol-0.1,0,0,65451544,8619264,3,1,train
DGS,LR-maxIter-10,0,1,65451544,7027816,1,1,train
DGS,LR-maxIter-10,0,1,65451544,6670616,1,3,train
DGS,LR-maxIter-10,0,2,65451544,8993976,3,1,train
DGS,LR-maxIter-10,0,2,65451544,9263676,3,0,train
DGS,LR-maxIter-10,0,1,65451544,8112816,3,3,train
DGS,LR-maxIter-10,0,1,65451544,8715740,3,2,train
DGS,LR-maxIter-10,0,1,65451544,9006180,3,1,train
DGS,LR-maxIter-10,0,1,65451544,9280340,3,0,train
DGS,LR-maxIter-10,0,0,65451544,8049356,3,3,train
DGS,LR-maxIter-10,0,0,65451544,8733552,3,2,train
DGS,LR-maxIter-10,0,0,65451544,9026488,3,1,train
DGS,LR-maxIter-10,0,0,65451544,9297044,3,0,train
DGS,LR-maxIter-10,0,2,65451544,6930840,2,3,test
DGS,LR-maxIter-10,0,2,65451544,7057692,2,2,train
DGS,LR-maxIter-10,0,1,65451544,6805636,1,2,train
DGS,LR-maxIter-10,0,2,65451544,7308680,2,1,train
DGS,LR-maxIter-10,0,1,65451544,6949124,2,3,train
DGS,LR-maxIter-10,0,1,65451544,7076560,2,2,train
DGS,LR-maxIter-10,0,1,65451544,7324996,2,1,train
DGS,LR-maxIter-10,0,1,65451544,7324892,2,0,train
DGS,LR-maxIter-10,0,0,65451544,6961420,2,3,train
DGS,LR-maxIter-10,0,0,65451544,7092888,2,2,train
DGS,LR-maxIter-10,0,0,65451544,7340900,2,1,train
DGS,LR-maxIter-10,0,0,65451544,7341080,2,0,train
DGS,LR-maxIter-10,0,2,65451544,6653532,1,3,test
DGS,LR-maxIter-10,0,2,65451544,6783496,1,2,train
DGS,LR-maxIter-10,0,2,65451544,7010188,1,1,train
DGS,LR-maxIter-10,0,2,65451544,7010996,1,0,train
DGS,LR-maxIter-10,0,2,65451544,7308696,2,0,train
DGS,LR-tol-0.0001,0,0,65451544,7042208,2,0,train
DGS,LR-tol-0.1,0,0,65451544,8889520,3,0,train
DGS,LR-tol-0.1,0,2,65451544,6617900,2,2,train
DGS,LR-tol-0.1,0,0,65451572,6482940,0,3,train
DGS,LR-tol-0.1,0,0,65451572,6589084,0,2,train
DGS,LR-tol-0.1,0,0,65451572,6808912,0,1,train
DGS,LR-tol-0.1,0,0,65451572,6808344,0,0,train
DGS,LR-tol-0.0001,0,2,65451544,7806172,3,3,train
DGS,LR-tol-0.0001,0,2,65451544,8403232,3,2,train
DGS,LR-tol-0.0001,0,2,65451544,8684160,3,1,train
DGS,LR-tol-0.0001,0,2,65451544,8958284,3,0,train
DGS,LR-tol-0.0001,0,1,65451544,7895420,3,3,train
DGS,LR-tol-0.0001,0,1,65451544,8417828,3,2,train
DGS,LR-tol-0.0001,0,1,65451544,8700940,3,1,train
DGS,LR-tol-0.0001,0,1,65451544,8974652,3,0,train
DGS,LR-tol-0.1,0,1,65451572,6789844,0,0,train
DGS,LR-tol-0.0001,0,0,65451544,7843848,3,3,train
DGS,LR-tol-0.0001,0,0,65451544,8720224,3,1,train
DGS,LR-tol-0.0001,0,0,65451544,8992196,3,0,train
DGS,LR-tol-0.0001,0,2,65451544,6628532,2,3,train
DGS,LR-tol-0.0001,0,2,65451544,6756636,2,2,train
DGS,LR-tol-0.0001,0,2,65451544,7007900,2,1,train
DGS,LR-tol-0.0001,0,2,65451544,7007956,2,0,train
DGS,LR-tol-0.0001,0,1,65451544,6645996,2,3,train
DGS,LR-tol-0.0001,0,1,65451544,6802736,2,2,train
DGS,LR-tol-0.0001,0,1,65451544,7024884,2,1,train
DGS,LR-tol-0.0001,0,1,65451544,7024896,2,0,train
DGS,LR-tol-0.0001,0,0,65451544,6666024,2,3,train
DGS,LR-tol-0.0001,0,0,65451544,6793876,2,2,train
DGS,LR-tol-0.0001,0,0,65451544,8441928,3,2,train
DGS,LR-tol-0.1,0,2,65451544,6492544,2,3,train
DGS,LR-tol-0.1,0,1,65451572,6790176,0,1,train
DGS,LR-tol-0.1,0,1,65451572,6466928,0,3,train
DGS,LR-tol-0.1,0,2,65451544,6906356,2,1,train
DGS,LR-tol-0.1,0,2,65451544,6906368,2,0,train
DGS,LR-tol-0.1,0,1,65451544,6543520,2,3,train
DGS,LR-tol-0.1,0,1,65451544,6634848,2,2,train
DGS,LR-tol-0.1,0,1,65451544,6922604,2,1,train
DGS,LR-tol-0.1,0,1,65451544,6922508,2,0,train
DGS,LR-tol-0.1,0,0,65451544,6559644,2,3,train
DGS,LR-tol-0.1,0,0,65451544,6715272,2,2,train
DGS,LR-tol-0.1,0,0,65451544,6940796,2,1,train
DGS,LR-tol-0.1,0,0,65451544,6940760,2,0,train
DGS,LR-tol-0.1,0,2,65451544,6247400,1,3,train
DGS,LR-tol-0.1,0,2,65451544,6376796,1,2,train
DGS,LR-tol-0.1,0,1,65451572,6543632,0,2,train
DGS,LR-tol-0.1,0,2,65451544,6605128,1,1,train
DGS,LR-tol-0.1,0,1,65451544,6263756,1,3,train
DGS,LR-tol-0.1,0,1,65451544,6394580,1,2,train
DGS,LR-tol-0.1,0,1,65451544,6622760,1,1,train
DGS,LR-tol-0.1,0,1,65451544,6622676,1,0,train
DGS,LR-tol-0.1,0,0,65451544,6284336,1,3,train
DGS,LR-tol-0.1,0,0,65451544,6415440,1,2,train
DGS,LR-tol-0.1,0,0,65451544,6642088,1,1,train
DGS,LR-tol-0.1,0,0,65451544,6642092,1,0,train
DGS,LR-tol-0.1,0,2,65451572,6415576,0,3,train
DGS,LR-tol-0.1,0,2,65451572,6569180,0,2,train
DGS,LR-tol-0.1,0,2,65451572,6771280,0,1,train
DGS,LR-tol-0.1,0,2,65451572,6771360,0,0,train
DGS,LR-tol-0.1,0,2,65451544,6605748,1,0,train
DGS,LR-tol-1e-06,0,0,65451572,6757912,0,0,train
DGS,LR-maxIter-100,0,2,65451544,8146308,3,3,train
DGS,LR-maxIter-100,0,2,65451544,8661624,3,2,train
DGS,LR-maxIter-15,0,0,65451544,8640560,3,2,train
DGS,LR-maxIter-15,0,0,65451544,8923836,3,1,train
DGS,LR-maxIter-15,0,0,65451544,9195196,3,0,train
DGS,LR-maxIter-15,0,2,65451544,6832432,2,3,train
DGS,LR-maxIter-15,0,2,65451544,6922052,2,2,train
DGS,LR-maxIter-15,0,2,65451544,7209020,2,1,train
DGS,LR-maxIter-15,0,2,65451544,7209660,2,0,train
DGS,LR-maxIter-15,0,1,65451544,6848620,2,3,train
DGS,LR-maxIter-15,0,1,65451544,7000128,2,2,train
DGS,LR-maxIter-15,0,1,65451544,7226504,2,1,train
DGS,LR-maxIter-15,0,1,65451544,7227028,2,0,train
DGS,LR-maxIter-15,0,0,65451544,6829300,2,3,train
DGS,LR-maxIter-15,0,0,65451544,8079560,3,3,train
DGS,LR-maxIter-15,0,0,65451544,7011160,2,2,train
DGS,LR-maxIter-15,0,0,65451544,7242880,2,0,train
DGS,LR-maxIter-15,0,2,65451544,6553184,1,3,train
DGS,LR-maxIter-15,0,2,65451544,6714112,1,2,train
DGS,LR-maxIter-15,0,2,65451544,6909236,1,1,train
DGS,LR-maxIter-15,0,2,65451544,6908720,1,0,train
DGS,LR-maxIter-15,0,1,65451544,6566656,1,3,train
DGS,LR-maxIter-15,0,1,65451544,6726316,1,2,train
DGS,LR-maxIter-15,0,1,65451544,6924152,1,1,train
DGS,LR-maxIter-15,0,1,65451544,6924456,1,0,train
DGS,LR-maxIter-15,0,0,65451544,6583524,1,3,train
DGS,LR-maxIter-15,0,0,65451544,6711708,1,2,train
DGS,LR-maxIter-15,0,0,65451544,6942108,1,1,train
DGS,LR-maxIter-15,0,0,65451544,7242600,2,1,train
DGS,LR-maxIter-15,0,0,65451544,6942500,1,0,train
DGS,LR-maxIter-15,0,1,65451544,9178980,3,0,train
DGS,LR-maxIter-15,0,1,65451544,8631568,3,2,train
DGS,LR-maxIter-20,0,2,65451544,6860324,1,0,train
DGS,LR-maxIter-20,0,1,65451544,6517028,1,3,train
DGS,LR-maxIter-20,0,1,65451544,6683564,1,2,train
DGS,LR-maxIter-20,0,1,65451544,6875252,1,1,train
DGS,LR-maxIter-20,0,1,65451544,6874568,1,0,train
DGS,LR-maxIter-20,0,0,65451544,6536060,1,3,train
DGS,LR-maxIter-20,0,0,65451544,6694516,1,2,train
DGS,LR-maxIter-20,0,0,65451544,6892956,1,1,train
DGS,LR-maxIter-20,0,0,65451544,6893164,1,0,train
DGS,LR-maxIter-20,0,2,65451572,6701420,0,3,train
DGS,LR-maxIter-20,0,2,65451572,6823052,0,2,train
DGS,LR-maxIter-20,0,2,65451572,7024748,0,1,train
DGS,LR-maxIter-15,0,1,65451544,8922956,3,1,train
DGS,LR-maxIter-20,0,2,65451572,7024496,0,0,train
DGS,LR-maxIter-20,0,1,65451572,6837288,0,2,train
DGS,LR-maxIter-20,0,1,65451572,7041268,0,1,train
DGS,LR-maxIter-20,0,1,65451572,7040760,0,0,train
DGS,LR-maxIter-20,0,0,65451572,6739832,0,3,train
DGS,LR-maxIter-20,0,0,65451572,6846776,0,2,train
DGS,LR-maxIter-20,0,0,65451572,7058948,0,1,train
DGS,LR-maxIter-20,0,0,65451572,7058936,0,0,train
DGS,LR-maxIter-15,0,2,65451544,8002108,3,3,train
DGS,LR-maxIter-15,0,2,65451544,8597520,3,2,train
DGS,LR-maxIter-15,0,2,65451544,8889864,3,1,train
DGS,LR-maxIter-15,0,2,65451544,9161484,3,0,train
DGS,LR-maxIter-15,0,1,65451544,8033548,3,3,train
DGS,LR-maxIter-20,0,1,65451572,6711412,0,3,train
DGS,LR-maxIter-20,0,2,65451544,6861292,1,1,train
DGS,LR-maxIter-15,0,2,65451572,6748140,0,3,train
DGS,LR-maxIter-15,0,2,65451572,7075392,0,1,train
DGS,LR-maxIter-50,0,0,65451544,6842576,2,2,train
DGS,LR-maxIter-50,0,0,65451544,7091756,2,1,train
DGS,LR-maxIter-50,0,0,65451544,7091668,2,0,train
DGS,LR-maxIter-50,0,2,65451544,6398968,1,3,train
DGS,LR-maxIter-50,0,2,65451544,6533908,1,2,train
DGS,LR-maxIter-50,0,2,65451544,6757112,1,1,train
DGS,LR-maxIter-50,0,2,65451544,6756808,1,0,train
DGS,LR-maxIter-50,0,1,65451544,6415892,1,3,train
DGS,LR-maxIter-50,0,1,65451544,6549776,1,2,train
DGS,LR-maxIter-50,0,1,65451544,6772692,1,1,train
DGS,LR-maxIter-50,0,1,65451544,6772476,1,0,train
DGS,LR-maxIter-50,0,0,65451544,6402404,1,3,train
DGS,LR-maxIter-50,0,0,65451544,6713220,2,3,train
DGS,LR-maxIter-50,0,0,65451544,6587840,1,2,train
DGS,LR-maxIter-50,0,0,65451544,6791208,1,0,train
DGS,LR-maxIter-50,0,2,65451572,6600720,0,3,train
DGS,LR-maxIter-50,0,2,65451572,6675692,0,2,train
DGS,LR-maxIter-50,0,2,65451572,6924624,0,1,train
DGS,LR-maxIter-50,0,2,65451572,6924772,0,0,train
DGS,LR-maxIter-50,0,1,65451572,6581288,0,3,train
DGS,LR-maxIter-50,0,1,65451572,6704408,0,2,train
DGS,LR-maxIter-50,0,1,65451572,6940596,0,1,train
DGS,LR-maxIter-50,0,1,65451572,6939644,0,0,train
DGS,LR-maxIter-50,0,0,65451572,6634220,0,3,train
DGS,LR-maxIter-50,0,0,65451572,6756876,0,2,train
DGS,LR-maxIter-50,0,0,65451572,6958772,0,1,train
DGS,LR-maxIter-50,0,0,65451544,6791560,1,1,train
DGS,LR-maxIter-15,0,2,65451572,6873292,0,2,train
DGS,LR-maxIter-50,0,1,65451544,7076200,2,0,train
DGS,LR-maxIter-50,0,1,65451544,6853220,2,2,train
DGS,LR-maxIter-15,0,2,65451572,7074572,0,0,train
DGS,LR-maxIter-15,0,1,65451572,6736436,0,3,train
DGS,LR-maxIter-15,0,1,65451572,6890656,0,2,train
DGS,LR-maxIter-15,0,1,65451572,7090952,0,1,train
DGS,LR-maxIter-15,0,1,65451572,7091584,0,0,train
DGS,LR-maxIter-15,0,0,65451572,6778164,0,3,train
DGS,LR-maxIter-15,0,0,65451572,6895472,0,2,train
DGS,LR-maxIter-15,0,0,65451572,7106820,0,1,train
DGS,LR-maxIter-15,0,0,65451572,7106320,0,0,train
DGS,LR-maxIter-50,0,2,65451544,7902632,3,3,train
DGS,LR-maxIter-50,0,2,65451544,8453608,3,2,train
DGS,LR-maxIter-50,0,2,65451544,8737960,3,1,train
DGS,LR-maxIter-50,0,1,65451544,7076708,2,1,train
DGS,LR-maxIter-50,0,2,65451544,9010092,3,0,train
DGS,LR-maxIter-50,0,1,65451544,8466984,3,2,train
DGS,LR-maxIter-50,0,1,65451544,8753428,3,1,train
DGS,LR-maxIter-50,0,1,65451544,9027560,3,0,train
DGS,LR-maxIter-50,0,0,65451544,7975496,3,3,train
DGS,LR-maxIter-50,0,0,65451544,8487036,3,2,train
DGS,LR-maxIter-50,0,0,65451544,8771556,3,1,train
DGS,LR-maxIter-50,0,0,65451544,9044536,3,0,train
DGS,LR-maxIter-50,0,2,65451544,6650156,2,3,train
DGS,LR-maxIter-50,0,2,65451544,6845176,2,2,train
DGS,LR-maxIter-50,0,2,65451544,7059144,2,1,train
DGS,LR-maxIter-50,0,2,65451544,7058876,2,0,train
DGS,LR-maxIter-50,0,1,65451544,6695432,2,3,train
DGS,LR-maxIter-50,0,1,65451544,7880704,3,3,train
DGS,LR-maxIter-20,0,2,65451544,6659280,1,2,train
DGS,LR-maxIter-20,0,2,65451544,6503556,1,3,train
DGS,LR-maxIter-20,0,0,65451544,7192008,2,0,train
DGS,LR-maxIter-100,0,0,65451544,6638104,1,3,train
DGS,LR-maxIter-100,0,0,65451544,6764436,1,2,train
DGS,LR-maxIter-100,0,0,65451544,6992996,1,1,train
DGS,LR-maxIter-100,0,0,65451544,6993644,1,0,train
DGS,LR-maxIter-100,0,2,65451572,6798476,0,3,train
DGS,LR-maxIter-100,0,2,65451572,6926500,0,2,train
DGS,LR-maxIter-100,0,2,65451572,7125372,0,1,train
DGS,LR-maxIter-100,0,2,65451572,7125356,0,0,train
DGS,LR-maxIter-100,0,1,65451572,6815892,0,3,train
DGS,LR-maxIter-100,0,1,65451572,6966976,0,2,train
DGS,LR-maxIter-100,0,1,65451572,7141356,0,1,train
DGS,LR-maxIter-100,0,1,65451572,7141132,0,0,train
DGS,LR-maxIter-100,0,1,65451544,6976576,1,0,train
DGS,LR-maxIter-100,0,0,65451572,6833196,0,3,train
DGS,LR-maxIter-100,0,0,65451572,7157540,0,1,train
DGS,LR-maxIter-100,0,0,65451572,7156760,0,0,train
DGS,LR-tol-0.01,0,2,65451544,7964544,3,3,train
DGS,LR-tol-0.01,0,2,65451544,8342412,3,2,train
DGS,LR-tol-0.01,0,2,65451544,8636724,3,1,train
DGS,LR-tol-0.01,0,2,65451544,8907196,3,0,train
DGS,LR-tol-0.01,0,1,65451544,7824384,3,3,train
DGS,LR-tol-0.01,0,1,65451544,8355168,3,2,train
DGS,LR-tol-0.01,0,1,65451544,8649248,3,1,train
DGS,LR-tol-0.01,0,1,65451544,8923936,3,0,train
DGS,LR-tol-0.01,0,0,65451544,7877916,3,3,train
DGS,LR-tol-0.01,0,0,65451544,8380964,3,2,train
DGS,LR-maxIter-100,0,0,65451572,6908452,0,2,train
DGS,LR-tol-0.01,0,0,65451544,8687808,3,1,train
DGS,LR-maxIter-100,0,1,65451544,6976404,1,1,train
DGS,LR-maxIter-100,0,1,65451544,6618212,1,3,train
DGS,LR-maxIter-100,0,2,65451544,8938788,3,1,train
DGS,LR-maxIter-100,0,2,65451544,9214552,3,0,train
DGS,LR-maxIter-100,0,1,65451544,8176720,3,3,train
DGS,LR-maxIter-100,0,1,65451544,8692444,3,2,train
DGS,LR-maxIter-100,0,1,65451544,8962040,3,1,train
DGS,LR-maxIter-100,0,1,65451544,9230940,3,0,train
DGS,LR-maxIter-100,0,0,65451544,8060244,3,3,train
DGS,LR-maxIter-100,0,0,65451544,8672832,3,2,train
DGS,LR-maxIter-100,0,0,65451544,8973188,3,1,train
DGS,LR-maxIter-100,0,0,65451544,9248052,3,0,train
DGS,LR-maxIter-100,0,2,65451544,6875868,2,3,train
DGS,LR-maxIter-100,0,2,65451544,7025488,2,2,train
DGS,LR-maxIter-100,0,1,65451544,6799040,1,2,train
DGS,LR-maxIter-100,0,2,65451544,7257356,2,1,train
DGS,LR-maxIter-100,0,1,65451544,6899256,2,3,train
DGS,LR-maxIter-100,0,1,65451544,7058184,2,2,train
DGS,LR-maxIter-100,0,1,65451544,7278356,2,1,train
DGS,LR-maxIter-100,0,1,65451544,7278232,2,0,train
DGS,LR-maxIter-100,0,0,65451544,6916456,2,3,train
DGS,LR-maxIter-100,0,0,65451544,7005208,2,2,train
DGS,LR-maxIter-100,0,0,65451544,7291880,2,1,train
DGS,LR-maxIter-100,0,0,65451544,7291444,2,0,train
DGS,LR-maxIter-100,0,2,65451544,6600620,1,3,train
DGS,LR-maxIter-100,0,2,65451544,6773164,1,2,train
DGS,LR-maxIter-100,0,2,65451544,6958020,1,1,train
DGS,LR-maxIter-100,0,2,65451544,6957384,1,0,train
DGS,LR-maxIter-100,0,2,65451544,7256364,2,0,train
DGS,LR-tol-0.01,0,0,65451544,8941968,3,0,train
DGS,LR-tol-0.01,0,2,65451544,6579376,2,3,train
DGS,LR-tol-0.01,0,2,65451544,6727444,2,2,train
DGS,LR-tol-0.01,0,0,65451572,6677316,0,2,train
DGS,LR-tol-0.01,0,0,65451572,6856232,0,1,train
DGS,LR-tol-0.01,0,0,65451572,6856108,0,0,train
DGS,LR-maxIter-20,0,2,65451544,7957456,3,3,train
DGS,LR-maxIter-20,0,2,65451544,8545544,3,2,train
DGS,LR-maxIter-20,0,2,65451544,8839600,3,1,train
DGS,LR-maxIter-20,0,2,65451544,9111864,3,0,train
DGS,LR-maxIter-20,0,1,65451544,7978664,3,3,train
DGS,LR-maxIter-20,0,1,65451544,8560200,3,2,train
DGS,LR-maxIter-20,0,1,65451544,8854272,3,1,train
DGS,LR-maxIter-20,0,1,65451544,9127504,3,0,train
