dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DGS,MLP-stepSize-0.003,0,1,65451544,4820240,2,14,train
DGS,MLP-stepSize-0.003,0,1,65451544,4824336,2,13,train
DGS,MLP-stepSize-0.003,0,1,65451544,4826960,2,12,train
DGS,MLP-stepSize-0.003,0,1,65451544,5023992,2,11,train
DGS,MLP-stepSize-0.003,0,1,65451544,5275988,2,10,train
DGS,MLP-stepSize-0.003,0,2,65451544,5836728,2,3,train
DGS,MLP-stepSize-0.003,0,1,65451544,5288612,2,9,train
DGS,MLP-stepSize-0.003,0,2,65451544,4757692,2,15,test
DGS,MLP-stepSize-0.003,0,0,65451544,7945136,3,1,train
DGS,MLP-stepSize-0.003,0,1,65451544,6954200,3,5,train
DGS,MLP-stepSize-0.003,0,1,65451544,7019012,3,4,train
DGS,MLP-stepSize-0.003,0,1,65451544,7073476,3,3,train
DGS,MLP-stepSize-0.003,0,1,65451544,7630260,3,2,train
