dataset,algorithm,platformId,runId,memoryUsage,MemTotal,MemFree,node,timeIndex,phase
DGS,MLP,0,2,0.8780861061671674,65451572,7979456,0,6,train
DGS,MLP,0,2,0.8813250810843779,65451572,7767460,0,7,train
DGS,MLP,0,2,0.8857297422894594,65451572,7479168,0,8,train
DGS,MLP,0,2,0.8867144703568006,65451572,7414716,0,9,train
DGS,MLP,0,2,0.8869789101474904,65451572,7397408,0,10,train
DGS,MLP,0,2,0.8824473873374171,65451544,7694000,2,9,train
DGS,MLP,0,2,0.8899816798899803,65451572,7200872,0,11,train
DGS,MLP,0,2,0.8902989220793658,65451572,7180108,0,13,train
DGS,MLP,0,2,0.8903475687337197,65451572,7176924,0,14,train
DGS,MLP,0,2,0.8889668362903708,65451544,7267292,2,14,train
DGS,MLP,0,2,0.8889056001490202,65451544,7271300,2,13,train
DGS,MLP,0,2,0.8863779897995989,65451544,7436736,2,12,train
DGS,MLP,0,2,0.8844932978204456,65451544,7560092,2,11,train
DGS,MLP,0,2,0.8902598703053305,65451572,7182664,0,12,train
DGS,MLP,0,0,0.8712258889671893,65451572,8428468,0,1,train
DGS,MLP,0,0,0.8712265612199506,65451572,8428424,0,0,train
DGS,MLP,0,0,0.8856894193359289,65451544,7481804,1,9,train
DGS,MLP,0,1,0.8760793786621749,65451544,8110796,1,5,train
DGS,MLP,0,1,0.876099362911897,65451544,8109488,1,4,train
DGS,MLP,0,1,0.8761345645260866,65451544,8107184,1,3,train
DGS,MLP,0,1,0.8706789865797513,65451544,8464260,1,1,train
DGS,MLP,0,1,0.8706737918971018,65451544,8464600,1,0,train
DGS,MLP,0,0,0.8929411352007219,65451544,7007168,1,15,test
DGS,MLP,0,0,0.8914405441680643,65451544,7105384,1,14,train
DGS,MLP,0,0,0.8911784877068751,65451544,7122536,1,13,train
DGS,MLP,0,0,0.8911325300439055,65451544,7125544,1,12,train
DGS,MLP,0,1,0.8784180247909813,65451544,7957728,1,6,train
DGS,MLP,0,0,0.8909727782739548,65451544,7136000,1,11,train
DGS,MLP,0,0,0.884819707232575,65451544,7538728,1,8,train
DGS,MLP,0,0,0.8798812141085625,65451544,7861960,1,7,train
DGS,MLP,0,0,0.8758063828104651,65451544,8128664,1,5,train
DGS,MLP,0,0,0.8758266726297549,65451544,8127336,1,4,train
DGS,MLP,0,0,0.8758387731846325,65451544,8126544,1,3,train
DGS,MLP,0,0,0.8735135721168014,65451544,8278732,1,2,train
DGS,MLP,0,0,0.8704015905262678,65451544,8482416,1,1,train
DGS,MLP,0,0,0.8704017738680083,65451544,8482404,1,0,train
DGS,MLP,0,0,0.8767765050737382,65451544,8065168,1,6,train
DGS,MLP,0,0,0.8881334869655634,65451544,7321836,1,10,train
DGS,MLP,0,1,0.8806149477543265,65451544,7813936,1,7,train
DGS,MLP,0,1,0.8737985462955618,65451544,8260080,1,2,train
DGS,MLP,0,1,0.8861326174368018,65451544,7452796,1,9,train
DGS,MLP,0,2,0.8892348819150852,65451544,7249748,1,14,train
DGS,MLP,0,2,0.8891856852146987,65451544,7252968,1,13,train
DGS,MLP,0,2,0.8891325772238466,65451544,7256444,1,12,train
DGS,MLP,0,2,0.8880877126443343,65451544,7324832,1,11,train
DGS,MLP,0,2,0.8868580395903265,65451544,7405316,1,10,train
DGS,MLP,0,2,0.8866396795773068,65451544,7419608,1,9,train
DGS,MLP,0,1,0.8853317196000754,65451544,7505216,1,8,train
DGS,MLP,0,2,0.8847002295316364,65451544,7546548,1,7,train
DGS,MLP,0,2,0.8811237821983237,65451544,7780632,1,6,train
DGS,MLP,0,2,0.880176699880449,65451544,7842620,1,5,train
DGS,MLP,0,2,0.8763521300582305,65451544,8092944,1,4,train
DGS,MLP,0,2,0.8862497116951129,65451544,7445132,1,8,train
DGS,MLP,0,2,0.8739783434291482,65451544,8248312,1,2,train
DGS,MLP,0,2,0.8709346260800204,65451544,8447528,1,1,train
DGS,MLP,0,2,0.8709435487113948,65451544,8446944,1,0,train
DGS,MLP,0,1,0.8910107911281665,65451544,7133512,1,15,test
DGS,MLP,0,1,0.8903695839474772,65451544,7175480,1,14,train
DGS,MLP,0,1,0.8903186760575121,65451544,7178812,1,13,train
DGS,MLP,0,1,0.890267890395374,65451544,7182136,1,12,train
DGS,MLP,0,1,0.889900901344665,65451544,7206156,1,11,train
DGS,MLP,0,1,0.8898389929502656,65451544,7210208,1,10,train
DGS,MLP,0,2,0.8763763311679859,65451544,8091360,1,3,train
DGS,MLP,1,0,0.9149546724214787,65451544,5566348,3,4,train
DGS,MLP,1,0,0.9142496012011573,65451544,5612496,3,3,train
DGS,MLP,1,0,0.9107114722916239,65451544,5844072,3,2,train
DGS,MLP,1,0,0.9075762063000378,65451544,6049280,3,1,train
DGS,MLP,1,0,0.9034674567799348,65451544,6318204,3,0,train
DGS,MLP,1,1,0.27181556464373385,65451572,47660816,0,12,train
DGS,MLP,1,2,0.3250712007649506,65451544,44175132,2,20,train
DGS,MLP,1,2,0.32508385134505,65451544,44174304,2,21,train
DGS,MLP,1,1,0.9177859578071985,65451544,5381036,3,9,train
DGS,MLP,1,0,0.9158588527720599,65451544,5507168,3,5,train
DGS,MLP,1,1,0.9178799510061978,65451544,5374884,3,10,train
DGS,MLP,1,2,0.3250522554517583,65451544,44176372,2,19,train
DGS,MLP,1,0,0.9163326078296946,65451544,5476160,3,6,train
DGS,MLP,1,1,0.27181544241595906,65451572,47660824,0,13,train
DGS,MLP,1,0,0.917474704645623,65451544,5401408,3,8,train
DGS,MLP,1,0,0.9175912488787125,65451544,5393780,3,9,train
DGS,MLP,1,0,0.9178800121201113,65451544,5374880,3,10,train
DGS,MLP,1,0,0.9181122449915009,65451544,5359680,3,11,train
DGS,MLP,1,0,0.9198960378994268,65451544,5242928,3,12,train
DGS,MLP,1,0,0.919962590951254,65451544,5238572,3,13,train
DGS,MLP,1,0,0.92004698926583,65451544,5233048,3,14,train
DGS,MLP,1,0,0.9200904412583453,65451544,5230204,3,15,train
DGS,MLP,1,0,0.9201853511660474,65451544,5223992,3,16,train
DGS,MLP,1,0,0.9202732329736942,65451544,5218240,3,17,train
DGS,MLP,1,0,0.9212560669309803,65451544,5153912,3,18,train
DGS,MLP,1,0,0.9221077504298447,65451544,5098168,3,19,train
DGS,MLP,1,0,0.9221225399969174,65451544,5097200,3,20,train
DGS,MLP,1,1,0.9183014536677698,65451544,5347296,3,11,train
DGS,MLP,1,0,0.9173914674954039,65451544,5406856,3,7,train
DGS,MLP,1,1,0.9201015639906065,65451544,5229476,3,12,train
DGS,MLP,1,2,0.9204325569462501,65451544,5207812,3,14,train
DGS,MLP,1,1,0.9202110190097272,65451544,5222312,3,14,train
DGS,MLP,1,2,0.9224813397832142,65451544,5073716,3,21,train
DGS,MLP,1,2,0.9224775507205758,65451544,5073964,3,20,train
DGS,MLP,1,2,0.9224472382194682,65451544,5075948,3,19,train
DGS,MLP,1,2,0.9212795346737733,65451544,5152376,3,18,train
DGS,MLP,1,2,0.920635516253062,65451544,5194528,3,17,train
DGS,MLP,1,2,0.9206240879512331,65451544,5195276,3,16,train
DGS,MLP,1,2,0.9204914707588869,65451544,5203956,3,15,train
DGS,MLP,1,0,0.9220417474032393,65451544,5102488,3,21,train
DGS,MLP,1,2,0.9203666761474718,65451544,5212124,3,13,train
DGS,MLP,1,2,0.9203160738270743,65451544,5215436,3,12,train
DGS,MLP,1,2,0.9185086909485283,65451544,5333732,3,11,train
DGS,MLP,1,2,0.9183089095652197,65451544,5346808,3,10,train
DGS,MLP,1,2,0.9180310246004281,65451544,5364996,3,9,train
DGS,MLP,1,2,0.9180078624272027,65451544,5366512,3,8,train
DGS,MLP,1,2,0.917896085079368,65451544,5373828,3,7,train
DGS,MLP,1,2,0.9169689870112155,65451544,5434508,3,6,train
DGS,MLP,1,2,0.9163801544544159,65451544,5473048,3,5,train
DGS,MLP,1,2,0.9152924490215235,65451544,5544240,3,4,train
DGS,MLP,1,2,0.9147033720090698,65451544,5582796,3,3,train
DGS,MLP,1,2,0.9113266449451521,65451544,5803808,3,2,train
DGS,MLP,1,2,0.9080068760486384,65451544,6021092,3,1,train
DGS,MLP,1,2,0.9038420239559207,65451544,6293688,3,0,train
DGS,MLP,1,1,0.9216111387685522,65451544,5130672,3,21,train
DGS,MLP,1,1,0.921606799680692,65451544,5130956,3,20,train
DGS,MLP,1,1,0.9215836375074666,65451544,5132472,3,19,train
DGS,MLP,1,1,0.9212552113361909,65451544,5153968,3,18,train
DGS,MLP,1,1,0.9203652705274608,65451544,5212216,3,17,train
DGS,MLP,1,1,0.9203328801532933,65451544,5214336,3,16,train
DGS,MLP,1,1,0.9202584434066216,65451544,5219208,3,15,train
DGS,MLP,1,1,0.9201730061555156,65451544,5224800,3,13,train
DGS,MLP,1,1,0.9038160505426732,65451544,6295388,3,0,train
DGS,MLP,1,0,0.32514520971422767,65451544,44170288,2,12,train
DGS,MLP,1,1,0.9123797599029903,65451544,5734880,3,2,train
DGS,MLP,1,1,0.3115909381755761,65451544,45057436,2,8,train
DGS,MLP,1,1,0.31403323350171847,65451544,44897584,2,9,train
DGS,MLP,1,1,0.3188032355661465,65451544,44585380,2,10,train
DGS,MLP,1,1,0.32481818916296307,65451544,44191692,2,11,train
DGS,MLP,1,1,0.3248591354850239,65451544,44189012,2,12,train
DGS,MLP,1,1,0.3248883479356881,65451544,44187100,2,13,train
DGS,MLP,1,1,0.3249455505587462,65451544,44183356,2,14,train
DGS,MLP,1,1,0.32498851363995324,65451544,44180544,2,15,train
DGS,MLP,1,1,0.32538960425440844,65451544,44154292,2,16,train
DGS,MLP,1,1,0.3253209733295215,65451544,44158784,2,17,train
DGS,MLP,1,1,0.3253416298322924,65451544,44157432,2,18,train
DGS,MLP,1,1,0.32535513600718113,65451544,44156548,2,19,train
DGS,MLP,1,1,0.32536295858811215,65451544,44156036,2,20,train
DGS,MLP,1,1,0.32536540314465306,65451544,44155876,2,21,train
DGS,MLP,1,2,0.29242384259109305,65451544,46311952,2,0,train
DGS,MLP,1,2,0.2924235370215254,65451544,46311972,2,1,train
DGS,MLP,1,2,0.2975941407891004,65451544,45973548,2,2,train
DGS,MLP,1,2,0.324986619108634,65451544,44180668,2,16,train
DGS,MLP,1,2,0.3246297749675699,65451544,44204024,2,15,train
DGS,MLP,1,2,0.3245965289986131,65451544,44206200,2,14,train
DGS,MLP,1,2,0.32454219872949064,65451544,44209756,2,13,train
DGS,MLP,1,2,0.324514575240578,65451544,44211564,2,12,train
DGS,MLP,1,2,0.32459885132732696,65451544,44206048,2,11,train
DGS,MLP,1,1,0.31127339028090767,65451544,45078220,2,7,train
DGS,MLP,1,2,0.3240137467192523,65451544,44244344,2,10,train
DGS,MLP,1,2,0.3118327048174753,65451544,45041612,2,8,train
DGS,MLP,1,2,0.31169079831027363,65451544,45050900,2,7,train
DGS,MLP,1,2,0.3097020904503032,65451544,45181064,2,6,train
DGS,MLP,1,2,0.30207440178951317,65451544,45680308,2,5,train
DGS,MLP,1,2,0.29926554521005644,65451544,45864152,2,4,train
DGS,MLP,1,2,0.29818468453547864,65451544,45934896,2,3,train
DGS,MLP,1,2,0.3146276885385622,65451544,44858676,2,9,train
DGS,MLP,1,1,0.908606342426391,65451544,5981856,3,1,train
DGS,MLP,1,1,0.30244377428284963,65451544,45656132,2,6,train
DGS,MLP,1,1,0.2978840651948562,65451544,45954572,2,4,train
DGS,MLP,1,1,0.9142107938660698,65451544,5615036,3,3,train
DGS,MLP,1,1,0.9156227697241184,65451544,5522620,3,4,train
DGS,MLP,1,1,0.9162862834832437,65451544,5479192,3,5,train
DGS,MLP,1,1,0.9166690399236418,65451544,5454140,3,6,train
DGS,MLP,1,1,0.9167646220843927,65451544,5447884,3,7,train
DGS,MLP,1,1,0.9177021095178443,65451544,5386524,3,8,train
DGS,MLP,1,0,0.29189074592342695,65451544,46346844,2,0,train
DGS,MLP,1,0,0.29189508501128714,65451544,46346560,2,1,train
DGS,MLP,1,0,0.2969891741591306,65451544,46013144,2,2,train
DGS,MLP,1,0,0.2981737451449579,65451544,45935612,2,3,train
DGS,MLP,1,0,0.29921286501659916,65451544,45867600,2,4,train
DGS,MLP,1,0,0.3019918368923428,65451544,45685712,2,5,train
DGS,MLP,1,0,0.30698863268985677,65451544,45358664,2,6,train
DGS,MLP,1,0,0.31144909278228794,65451544,45066720,2,7,train
DGS,MLP,1,0,0.31160352764176197,65451544,45056612,2,8,train
DGS,MLP,1,0,0.31495843703855175,65451544,44837028,2,9,train
DGS,MLP,1,0,0.32484171801966966,65451544,44190152,2,10,train
DGS,MLP,1,1,0.2978871208905324,65451544,45954372,2,3,train
DGS,MLP,1,1,0.2955958380447068,65451544,46104340,2,2,train
DGS,MLP,1,1,0.29213135140096924,65451544,46331096,2,1,train
DGS,MLP,1,1,0.29213892952624615,65451544,46330600,2,0,train
DGS,MLP,1,0,0.3258643371346595,65451544,44123220,2,21,train
DGS,MLP,1,0,0.32586005916071287,65451544,44123500,2,20,train
DGS,MLP,1,1,0.3015489443610375,65451544,45714700,2,5,train
DGS,MLP,1,0,0.32585131987107896,65451544,44124072,2,19,train
DGS,MLP,1,0,0.32583414686137885,65451544,44125196,2,17,train
DGS,MLP,1,0,0.3258187461551709,65451544,44126204,2,16,train
DGS,MLP,1,0,0.3252767879700439,65451544,44161676,2,15,train
DGS,MLP,1,0,0.32525124235419106,65451544,44163348,2,14,train
DGS,MLP,1,0,0.3251761333544706,65451544,44168264,2,13,train
DGS,MLP,1,0,0.32511092480874093,65451544,44172532,2,11,train
DGS,MLP,1,0,0.3258485697449704,65451544,44124252,2,18,train
DGS,MLP,1,2,0.32501051464882175,65451544,44179104,2,17,train
DGS,MLP,1,2,0.32501473150885485,65451544,44178828,2,18,train
DGS,MLP,1,2,0.27195465985140893,65451572,47651712,0,0,train
DGS,MLP,1,2,0.2718259540045883,65451572,47660136,0,16,train
DGS,MLP,1,2,0.271830415318367,65451572,47659844,0,17,train
DGS,MLP,1,2,0.2718310264572408,65451572,47659804,0,18,train
DGS,MLP,1,2,0.27182778742120967,65451572,47660016,0,19,train
DGS,MLP,1,2,0.27183249319053787,65451572,47659708,0,20,train
DGS,MLP,1,2,0.27183285987386213,65451572,47659684,0,21,train
DGS,MLP,1,2,0.2821005414326055,65451544,46987628,1,16,train
DGS,MLP,1,2,0.28210329155871405,65451544,46987448,1,15,train
DGS,MLP,1,2,0.282107019507439,65451544,46987204,1,14,train
DGS,MLP,1,2,0.282105858343082,65451544,46987280,1,13,train
DGS,MLP,1,2,0.2821092196083258,65451544,46987060,1,12,train
DGS,MLP,1,2,0.282112275304002,65451544,46986860,1,11,train
DGS,MLP,1,2,0.2821153921135917,65451544,46986656,1,10,train
DGS,MLP,1,2,0.27182522063793974,65451572,47660184,0,15,train
DGS,MLP,1,2,0.28211478097445647,65451544,46986696,1,9,train
DGS,MLP,1,2,0.28213317626242707,65451544,46985492,1,7,train
DGS,MLP,1,2,0.28212871494673986,65451544,46985784,1,6,train
DGS,MLP,1,2,0.2821242536310526,65451544,46986076,1,5,train
DGS,MLP,1,2,0.28213134284502134,65451544,46985612,1,4,train
DGS,MLP,1,2,0.28222906399274555,65451544,46979216,1,3,train
DGS,MLP,1,2,0.28222411376575013,65451544,46979540,1,2,train
DGS,MLP,1,2,0.2822192857665818,65451544,46979856,1,1,train
DGS,MLP,1,2,0.2822217303231227,65451544,46979696,1,0,train
DGS,MLP,1,1,0.28210799733005537,65451544,46987140,1,21,train
DGS,MLP,1,1,0.28210738619092013,65451544,46987180,1,20,train
DGS,MLP,1,1,0.2820990746986809,65451544,46987724,1,19,train
DGS,MLP,1,1,0.2821023137360977,65451544,46987512,1,18,train
DGS,MLP,1,1,0.2820978524204104,65451544,46987804,1,17,train
DGS,MLP,1,2,0.2821218701884252,65451544,46986232,1,8,train
DGS,MLP,1,2,0.27182112600748537,65451572,47660452,0,14,train
DGS,MLP,1,2,0.27182778742120967,65451572,47660016,0,13,train
DGS,MLP,1,2,0.2718310264572408,65451572,47659804,0,12,train
DGS,MLP,1,2,0.2821106863422504,65451544,46986964,1,20,train
DGS,MLP,1,2,0.2821074473048336,65451544,46987176,1,21,train
DGS,MLP,1,0,0.2718198426158504,65451572,47660536,0,6,train
DGS,MLP,1,0,0.27182308165188146,65451572,47660324,0,5,train
DGS,MLP,1,0,0.2718353044293573,65451572,47659524,0,4,train
DGS,MLP,1,0,0.27193168102975435,65451572,47653216,0,3,train
DGS,MLP,1,0,0.27193106989088056,65451572,47653256,0,2,train
DGS,MLP,1,0,0.2719266696909892,65451572,47653544,0,1,train
DGS,MLP,1,0,0.27193076432144364,65451572,47653276,0,0,train
DGS,MLP,1,1,0.27182014818528727,65451572,47660516,0,14,train
DGS,MLP,1,1,0.27182088155193584,65451572,47660468,0,15,train
DGS,MLP,1,1,0.27182112600748537,65451572,47660452,0,16,train
DGS,MLP,1,1,0.27182173714635915,65451572,47660412,0,17,train
DGS,MLP,1,1,0.2718188647936523,65451572,47660600,0,18,train
DGS,MLP,1,1,0.271823326107431,65451572,47660308,0,19,train
DGS,MLP,1,1,0.2718236927907553,65451572,47660284,0,20,train
DGS,MLP,1,1,0.2718206982102737,65451572,47660480,0,21,train
DGS,MLP,1,2,0.2821050027482927,65451544,46987336,1,17,train
DGS,MLP,1,2,0.2719665159455605,65451572,47650936,0,1,train
DGS,MLP,1,2,0.2719588155957507,65451572,47651440,0,2,train
DGS,MLP,1,2,0.2719589378235255,65451572,47651432,0,3,train
DGS,MLP,1,2,0.2718595666426469,65451572,47657936,0,4,train
DGS,MLP,1,2,0.27184618270131083,65451572,47658812,0,5,train
DGS,MLP,1,2,0.27184703829573414,65451572,47658756,0,6,train
DGS,MLP,1,2,0.271842821437505,65451572,47659032,0,7,train
DGS,MLP,1,2,0.27183237096276314,65451572,47659716,0,8,train
DGS,MLP,1,2,0.2718329821016369,65451572,47659676,0,9,train
DGS,MLP,1,2,0.27183768787096513,65451572,47659368,0,10,train
DGS,MLP,1,2,0.27183078200169125,65451572,47659820,0,11,train
DGS,MLP,1,1,0.28210518609003327,65451544,46987324,1,16,train
DGS,MLP,1,1,0.28209663014214,65451544,46987884,1,15,train
DGS,MLP,1,1,0.2820965079143129,65451544,46987892,1,14,train
DGS,MLP,1,1,0.28210304710305995,65451544,46987464,1,13,train
DGS,MLP,1,0,0.28222490824662594,65451544,46979488,1,1,train
DGS,MLP,1,0,0.28221623007090557,65451544,46980056,1,0,train
DGS,MLP,1,0,0.2718204537547242,65451572,47660496,0,7,train
DGS,MLP,1,0,0.2718247928407281,65451572,47660212,0,8,train
DGS,MLP,1,0,0.27182228717134554,65451572,47660376,0,9,train
DGS,MLP,1,0,0.27181635912426977,65451572,47660764,0,10,train
DGS,MLP,1,0,0.2718130589743513,65451572,47660980,0,11,train
DGS,MLP,1,0,0.27181318120212605,65451572,47660972,0,12,train
DGS,MLP,1,0,0.27181379234099984,65451572,47660932,0,13,train
DGS,MLP,1,0,0.27180670313006383,65451572,47661396,0,14,train
